AQI,CO2_Level_ppm,NO2_Level_ppm,PM2_5_ug_m3,PM10_ug_m3,pH_Level,Nitrogen_mg_kg,Phosphorus_mg_kg,Potassium_mg_kg,Moisture_Level_%,Plot_Area_m2,Plant_Type
110.06,418.45,11.37,50.65,112.53,6.13,42.65,43.16,54.81,38.35,180.9,Drumstick
87.49,419.59,9.93,54.26,124.15,7.32,93.3,54.6,61.83,46.76,338.25,Amla
134.73,429.66,11.7,49.33,119.52,7.03,56.24,31.78,36.88,31.58,287.27,Neem
88.64,413.76,8.6,42.08,120.16,6.84,56.79,45.64,36.58,43.11,317.97,Neem
90.65,422.33,13.14,57.41,121.42,7.2,74.06,31.8,35.91,39.05,313.14,Neem
102.07,433.41,13.97,51.71,119.23,6.63,84.82,68.65,57.4,63.77,321.17,Jamun
133.92,417.98,9.26,57.85,119.6,6.72,102.02,56.03,61.08,60.52,367.17,Jamun
102.97,419.79,12.53,69.78,111.91,7.18,71.01,56.58,65.56,57.4,395.37,Amla
147.96,401.91,9.86,52.65,109.45,5.76,67.86,38.37,56.92,50.02,182.87,Drumstick
88.38,396.65,13.33,60.43,117.16,6.72,70.14,42.37,33.81,46.25,326.88,Neem
87.48,405.12,7.21,53.06,110.97,7.14,87.71,55.18,69.09,50.68,411.01,Amla
87.32,411.27,14.03,41.6,118.5,6.82,84.37,50.98,66.3,55.59,319.94,Amla
106.48,393.27,9.4,53.99,111.34,6.81,85.41,49.66,63.53,54.21,377.36,Amla
100.93,407.88,12.88,56.81,117.19,7.01,88.88,52.95,61.74,56.22,350.62,Amla
130.84,420.11,13.29,49.1,111.37,7.18,102.8,44.65,77.28,50.1,557.82,Mango
80.34,422.72,15.19,56.63,117.5,6.65,75.16,63.1,62.3,50.83,312.8,Amla
96.57,412.52,10.41,55.03,126.72,7.42,78.98,46.82,63.83,54.14,407.29,Amla
93.55,412.78,11.38,45.02,114.05,6.71,120.54,49.26,67.4,58.3,489.02,Mango
133.09,423.83,10.22,52.58,116.58,7,104.32,47.51,56.53,43.84,330.15,Amla
120.78,407.75,15.7,51.39,112.96,7.03,61.55,40.35,44,38.39,287.79,Neem
105.15,411.71,11.4,57.07,121.53,6.78,101.11,55.69,77.05,53.62,453.39,Mango
110.42,416.89,7.76,52.41,112.2,6.4,83.75,63,61.44,66.64,416.85,Jamun
118.14,408.69,11.98,57.53,119.67,6.14,60.32,43.3,50.13,55.76,203.55,Drumstick
105.47,418.83,10.94,65.76,114.15,6.9,86.85,60.11,71.63,48.78,320.99,Amla
98.57,396.82,6.54,52.02,119.49,6.95,95.49,45.93,70.08,47.81,468.35,Mango
77.28,404.32,12.23,48.65,124.13,6.7,79.55,66.54,60.03,59.69,365.84,Jamun
129.78,413.68,12.76,53.93,114.92,6.28,54.41,56,61.91,47.3,177.41,Drumstick
53.63,406.96,12.72,44.54,110.83,6.24,66.33,48.96,55.83,42.94,179.88,Drumstick
85.07,416.77,14.14,63.17,114.11,6.43,52.91,49.5,62.52,27.92,204.64,Drumstick
62.55,416.53,8.41,41.88,119.56,6.71,91.75,49.85,57.74,50.03,316.41,Amla
126.91,429.1,14.32,54.2,121.95,7.21,99.55,45.96,78.3,56.94,489.57,Mango
122.61,420.22,12.8,51.92,113.27,6.7,74.67,62.28,67.51,52.78,379.38,Amla
71.81,406.56,23.24,59.54,112.1,6.79,92.77,47.16,61.4,57.2,355.82,Jamun
90.3,402.39,9.53,46.01,115.93,7.84,84.21,54.14,67.89,57.36,284.74,Amla
119.46,405.66,15.55,49.21,116.62,7.07,79.18,58.57,62.86,55.14,397.82,Amla
106.5,408.63,7.87,52.87,120,6.13,84.05,60.54,60.84,55.39,396.87,Jamun
93.99,416.27,9.42,49.38,120.38,6.58,79.56,58.38,72.37,46.09,376.4,Amla
70.89,408.53,15.66,49.84,120.16,6.32,92.44,67.82,57.71,65.74,393.12,Jamun
88.47,423.59,13.36,53.97,123.94,6.65,117.53,58.26,69.34,59.25,434.74,Jamun
100.98,423.31,8.22,52.32,115.9,7.04,49.7,39.88,53.97,42.58,195.51,Drumstick
58.53,413.04,9.19,54.15,112.25,7.06,95.64,45.68,58.27,52.04,383.93,Amla
82.3,429.44,12.58,62.94,112.24,7.09,92.65,57.04,67.39,55.33,366.49,Amla
133.38,411.39,13.07,54.87,121.1,6.38,96.27,43.99,61.22,65.73,317.22,Jamun
91.77,411.61,12.78,54.86,111.93,7.1,94.44,53.36,66.56,44.06,383.05,Amla
81.65,409.66,15.7,55.4,114.04,6.93,83.47,58.76,65.39,54.96,384.62,Amla
47.75,406.04,19.99,45.3,116.44,6.93,89.97,56.63,55.58,60.16,388.58,Jamun
111.59,419.08,11.47,59.92,121.62,7.25,103.78,50.13,77.28,58.22,544.47,Mango
92.57,421.98,12.75,49,111.07,6.48,96,63.54,60.47,55.48,371.88,Jamun
84.96,412.16,11.02,61.88,110.14,7.07,87.78,54.45,84.7,49.65,589.8,Mango
109.89,424.16,9.93,46.51,112.32,6.64,59,41.37,39.29,37.48,283.31,Neem
72.92,415.95,8.16,47.4,116.82,6.01,64.6,44.27,54.01,49.96,219.04,Drumstick
138.04,423.87,8.28,55.89,111.72,5.93,88.56,64.31,59.77,60.93,348.3,Jamun
103.02,416.88,14.63,47.22,110.6,6.72,60.7,40.79,49.21,47.36,271.04,Neem
94.18,414.78,13.35,47.24,110.07,7.21,93.19,56.73,65.15,48.86,401.02,Amla
113.78,428.68,10.47,57.35,114.33,6.83,67.78,61.18,69.32,43.5,333.7,Amla
97.6,406.61,15.67,49.45,118.64,6.16,86.71,65.33,61.53,60.06,390.3,Jamun
112.57,400.91,16.31,56.16,113.28,6.92,87.89,54.88,65.64,58.7,429.16,Jamun
105.32,408.78,16.43,56.18,120.67,6.51,67.01,56.42,57.49,46.15,223.56,Drumstick
129.75,422.98,8.82,53.53,117.51,6.44,96.7,55.04,63.07,59.28,515.32,Jamun
94.21,393.83,12.31,52.42,114.69,6.95,80.71,53.59,67.93,55.88,420.12,Amla
79.58,407.1,15.33,52.67,113.57,6.72,70.15,40.82,57.18,42.45,197.47,Drumstick
102.45,407.2,8.19,49.91,101.99,6.56,106.99,51.22,80.32,50.51,463.44,Mango
68.98,400.13,14.51,57.25,115.85,6.51,86.59,57.52,57.6,67.28,388.58,Jamun
109.34,438.01,5.78,56.43,120.29,6.1,68.09,48.02,57.86,38.13,207.18,Drumstick
89.16,409.63,13.92,54.76,113.13,7.03,80.18,57.86,71.74,51.03,362.25,Amla
96.05,405.71,6.61,48.54,118.57,6.83,74.19,52.76,65.94,36.34,394.19,Amla
92.35,411.6,12.47,58.48,119.91,6.56,62.56,56.48,64.29,53.48,381.55,Amla
74.62,444.61,19.46,55.27,122.43,7.36,74.64,38.49,37.27,50.29,296.56,Neem
119.01,423.9,12.44,58.61,113.05,7.34,94.53,50.51,82.59,50.98,534.39,Mango
104.26,415.08,11.15,54.77,113.05,7.2,91.99,48.48,90.64,54.18,479.88,Mango
94.73,406.74,11.25,56.41,111.03,6.6,65.08,42.3,46.72,44.45,228.35,Drumstick
72.37,433.55,16.87,63.54,111.39,7.13,90.31,54.51,62.73,54.71,384.62,Jamun
99.17,418.27,8.93,49.91,117.62,6.86,91.59,63.22,55.26,58.55,403.04,Jamun
105.4,415.94,13.36,51.38,114.41,7.14,64.23,42.48,39.54,44.77,317.43,Neem
103.94,411.98,12,66.51,124.59,6.28,64.49,52.38,56.56,39.89,179.62,Drumstick
100.84,409.25,14.44,49.71,122.69,7.28,79.93,41.67,43.17,39.63,270.28,Neem
79.18,418.19,17.43,53.76,115.53,6.8,55.96,31.59,36.5,29.7,255.32,Neem
92.1,419.64,13.28,51.02,103.1,6.85,78.51,56.31,60.9,58.72,414.41,Jamun
92.47,422.71,15.22,55.47,114.15,6.97,94.91,68.99,56.05,60,419.55,Jamun
103.65,409.93,13.3,50.97,113.47,6.89,77.19,49.93,58.91,46.73,395.03,Amla
55.66,413.49,10.82,63.43,114.99,6.66,72.95,65.99,70.73,60.1,314.49,Jamun
88.23,406.33,8.81,59.1,117.71,6.99,81.01,56.1,64.49,52.92,345.57,Amla
98.06,416.31,12.1,58.77,105.18,7.46,86.08,50.86,62.71,45.41,331.28,Amla
96.32,409.16,11.93,65.86,117.45,5.78,63.48,42.4,57.35,58.91,183.85,Drumstick
109.13,413.07,7.17,58.14,125.74,6.58,87.03,59.44,57.04,52.56,394.72,Jamun
133.96,418.43,11.59,55.56,114.34,7.4,74.98,29.76,40.89,41.84,316.53,Neem
73.95,397.12,11.04,48.37,116.38,6.96,61.62,42.92,41.48,45,302.18,Neem
108.16,407.25,10.39,62.8,123.08,7.41,98.6,55.68,55.58,49.36,368.61,Amla
100.4,401.77,12.66,47.89,119.35,7.42,61.06,36.85,41.77,46.14,375.54,Neem
123.74,408.88,10.69,50.19,108.89,6.82,89.49,50.73,77.14,52.9,464.16,Mango
115.77,427.19,9.08,52.15,120.6,6.88,71.56,46.3,35.6,36.59,325.49,Neem
86.88,399.58,11.22,52.47,107.34,6.87,60.99,45.27,56.78,41.85,217.45,Drumstick
75.65,403.72,6.82,61.21,110.6,6.91,79.56,63.26,59.09,43.84,362.05,Amla
93.78,442.64,9.23,61.48,114.15,7.4,53.69,39.38,40.62,39.14,335.1,Neem
121.06,406.52,8.21,61.4,106.92,6.72,100.24,50.91,80.14,53.49,596.11,Mango
99.29,417.87,6.13,47.4,111.77,6.9,98.55,52.87,76.09,57.13,494.89,Mango
118.09,434.44,15.9,50.46,117.97,7.03,85.58,57.57,70.01,51.65,386.34,Amla
132.61,416.45,14.82,50.71,114.28,6.59,77.18,50.65,68.84,54.19,366.67,Amla
90.13,434.32,12.08,49.77,113.19,6.36,68.68,36.93,41.67,44.54,283.39,Neem
100.59,420.99,14.08,57.81,120.37,7.13,68.96,41.39,40.46,38.95,290.54,Neem
107.48,425.58,7.55,59.23,109.43,7,95.78,51.44,81.71,53.61,498.86,Mango
101.36,430.14,10.89,53.92,110.7,6.83,85.77,57.54,64.71,61.7,378.86,Amla
109.36,414.84,14.3,53.92,125.04,5.96,61.49,42.14,48.83,44.04,158.92,Drumstick
159.13,388.22,16.48,51.12,124.23,6.61,81.26,38.65,36.34,38.89,231.89,Neem
90.26,416.51,14.01,56.69,115.76,6.78,83.8,63.17,60.45,66.55,416.07,Jamun
107.32,398.99,13.19,50.88,113.39,6.91,63.42,35.84,42.06,37.86,275.31,Neem
102.42,392.55,15.1,61.43,127.4,7.18,66.64,49.28,57.24,41.34,349.75,Amla
111.09,425.9,7.07,53.73,113.92,5.98,71.07,48.91,53.26,54.06,188.17,Drumstick
126.98,408.5,12.81,61.41,115.26,6.91,59.9,47.54,46.82,45.41,290.77,Neem
97.33,416.43,15.03,58.79,114.63,6.98,70.14,44.31,39.98,38.24,302.18,Neem
89.7,409.02,14.18,37.78,112.13,6.73,90.63,62.67,56.62,63.47,348.92,Jamun
105.3,398.44,15.69,51.21,110.86,5.85,92.91,60.81,65.91,55.2,453.44,Jamun
105.44,409,12.18,43.38,111.91,6.63,105.7,58.75,64.17,61.45,425.02,Jamun
95.99,414.03,9.51,54.94,116.1,7.14,75.4,31.28,33,45.9,288.29,Neem
85.31,406.85,7.96,51.59,110.59,7.16,81.6,50.54,74.68,59.66,464.01,Mango
65.5,423.29,11.76,56.8,114.11,7.05,100.19,48.29,86.28,54.06,476.09,Mango
89.68,425.58,11.15,56.28,108.62,6.74,72.82,44.51,43.28,37.48,281.14,Neem
88.81,416.38,10.52,42.82,123.81,7.08,89.64,47.95,69.43,52.74,275.31,Amla
119.84,420.39,13.61,57.18,107.88,5.99,52.03,45.25,64.28,39.42,204.64,Drumstick
80.81,425.1,12.16,56.13,113.77,6.15,50.26,43.13,59.43,48.28,204.8,Drumstick
87.28,416.43,10.81,57.94,119.35,6.66,83.26,59.81,52.08,53.07,423.19,Jamun
107.64,413.14,14.87,52.86,122.88,7.2,98.75,37.92,76.73,51.23,506.56,Mango
76.61,416.25,14.16,55.7,116.15,6.21,74.66,62.05,54.58,66.35,444.36,Jamun
125.07,437.44,11.57,61.22,110.78,7.02,101.24,53.76,65.67,53.24,375.79,Amla
91.83,416.41,11.63,65.38,125.21,6.79,67.15,45.28,37.76,40.27,325.6,Neem
86.46,411.43,12.6,52.96,119.56,6.75,106.71,44.65,81.72,50.23,500.29,Mango
85.84,405.12,16.19,62.86,123.9,6.77,77.96,50.78,69.2,46.98,301.16,Amla
114.5,413.46,8.53,55.95,115.27,6.84,97.49,64.57,59.71,61.37,406.82,Jamun
118.22,433.14,13.33,54.77,113.58,7.27,74.93,38.46,36.85,37.61,276.78,Neem
142.96,423.69,11.43,49.48,122.33,6.66,71.46,53.22,68.9,49.25,359.49,Amla
107.04,410.06,10.43,53.4,130.69,6.66,69.57,44.12,57.15,47.41,195.22,Drumstick
117.75,406.68,10.11,46.13,115.4,6.26,52.84,41.85,64.09,27.83,204.31,Drumstick
79.51,404.29,11.12,55.94,115.57,6.75,94.48,54.54,79.58,54.5,506.17,Mango
63.53,417.79,16.18,58.86,121.66,6.23,88.88,55.33,50.68,69.13,365.77,Jamun
94.66,411.93,13.23,45.13,119.02,6.16,66.44,42.23,51.76,33.76,205.03,Drumstick
87.14,402.89,7.7,57.73,123.99,5.94,58.98,45.41,50.79,47.1,252.58,Drumstick
92.47,416.1,11.69,59.19,112.49,6.26,85.58,57.52,55.45,62.6,441.31,Jamun
120.48,413.17,5.42,40.53,116.33,6.73,101.21,55.52,81.08,59.52,519.01,Mango
101.7,417.01,18.45,61.75,120.83,6.65,104.51,68.13,62.81,65.2,391.79,Jamun
83.25,418.14,9.47,54.97,122.47,7.22,82.34,49.69,63.67,46.35,399.62,Amla
107.61,411.29,13.89,53.33,119.68,6.04,29.74,42.09,57.68,45.46,173.32,Drumstick
127.19,411.27,12.81,61.77,110.68,6.11,56.52,45.21,59.45,50.26,195.76,Drumstick
84.26,414.05,14.17,61.28,112.98,7.53,81.98,43.15,66.6,51.42,322.39,Amla
118.52,420.71,9.12,60.54,128.53,7.26,105.11,55.86,75.48,54.73,513.07,Mango
68.11,410.11,3.28,58.48,114.65,5.9,56.89,41.33,55.71,38.91,180.88,Drumstick
121.6,409.42,12.78,57.32,114.98,6.57,66.45,45.08,59.31,58.25,184.04,Drumstick
102.82,411.59,10.85,62.42,115.88,7.22,74.01,44.7,41.91,35.61,292.6,Neem
57.77,425.47,15.11,49.83,107.76,6.27,84.99,55.01,59.77,69.34,375.71,Jamun
100.25,397.93,12.1,42.89,117.91,6.96,105.84,48.31,75.65,56.23,447.98,Mango
67.97,404.73,6.12,44.75,119.97,7.15,84.92,63.69,63.69,59.66,381.12,Jamun
98.17,411.85,13.36,55.38,113.41,6.08,72.3,49.68,56.55,40.13,176.41,Drumstick
102.79,403.33,16.08,52.21,115.52,6.39,81.27,53.17,56.25,53.67,379.24,Jamun
110.77,407.95,12.23,56.94,118.12,7.14,96.89,56.55,70.97,54.53,327.12,Amla
104.57,402.67,8.69,52.23,124.91,6.76,71.89,30.78,43.64,38.48,320.86,Neem
100.76,416.9,8.9,55.95,113.82,6.87,108.05,50.47,78.75,55.84,438.48,Mango
90.35,414.26,8.34,49.69,118.71,6.5,80.23,52.54,69.74,63.06,396.88,Jamun
88.08,417.82,15.36,46.85,120.01,6.33,87.66,67.69,52.46,57.83,378.65,Jamun
104.8,399.23,13.6,63.95,121.91,7.36,91.23,66.22,64.67,44.29,338.55,Amla
96.24,428.1,18.98,54.56,115.89,5.78,64.01,51.56,52.3,44.36,165.22,Drumstick
90.5,423.39,6.76,51.42,114.49,7.33,93.11,43.01,79.72,55.69,553.83,Mango
92.57,409.61,8.83,55.02,121.97,6.52,98.28,45.83,78.75,53.25,446.61,Mango
92.43,409.12,12.52,66.99,120.8,6.83,94.76,64.93,52.43,55.91,431.67,Jamun
119.09,425.01,7.49,58.15,119.17,6.27,75.74,46.66,56.02,60.16,334.64,Jamun
116.67,419.07,18.52,64.61,112.83,6.52,87.56,63.14,53.52,66.48,388.02,Jamun
65.95,406.2,13.42,51,106.6,6.64,120.4,56.41,75.81,56.24,505.9,Mango
127.35,427.82,14.73,60.24,116.55,7.16,70.4,40.14,28.24,43.89,363.23,Neem
62.58,423.58,16.36,55.49,118.23,6.66,83.28,46.76,83.2,55.66,483.63,Mango
116.72,399.49,7.85,51.36,120.1,5.93,66.03,48.66,50.94,46.51,235.19,Drumstick
115.16,407.34,9.15,53.46,111.49,6.6,58.53,42.39,45.54,37.43,302.99,Neem
88.58,416.17,15.13,45.74,111.94,7.13,79.91,43.86,59.54,54.26,433.12,Amla
129.85,413.87,11.91,50.06,113.13,6.84,106.42,33.46,82.6,42.55,488.72,Mango
91.59,405.98,9.66,55.55,112.61,6.86,90.81,47.89,83.53,51.37,469.92,Mango
83.27,407,10.61,54.06,118.42,6.56,79.4,41.91,39.23,43,354.09,Neem
73.07,408.67,16.04,49.6,117.68,7.66,79.27,62.49,66.27,49.35,238.12,Amla
112.21,417.5,14.11,60.04,116.69,6.51,104.05,42.77,78.4,54.21,547.82,Mango
101.74,421.16,10.91,48.01,115.59,6.6,99.89,47.83,83.35,50.98,482.13,Mango
149.43,417.71,15.3,50.53,111.34,6.94,77.21,56.75,73.26,53.41,420.96,Amla
95.59,424.09,9.31,58.23,116.14,6.22,61.82,46.47,53.64,44.23,179.53,Drumstick
71.95,424,8.92,48.05,117.24,6.95,101.42,63.5,75.38,53.1,482.04,Mango
106.62,428.73,10.81,51.01,105.36,6.93,79.59,48.26,73.36,41.39,335.49,Amla
89.24,404.37,13.88,55.12,113.11,6.96,58.89,42.27,55.32,42.96,199.8,Drumstick
102.44,421.55,16.69,57.64,111.8,6.11,56.48,48.27,51.71,46.16,211.63,Drumstick
116.45,402.91,17.02,59.97,124.61,6.24,59.2,37.33,47.56,45.09,206.24,Drumstick
73.6,419.72,8.09,57.41,123.94,6.6,93.66,43.87,84.32,54.98,552.92,Mango
114.82,406.21,15.32,64.79,107.8,7,73.69,46.73,39.09,37.27,339.71,Neem
104.07,407.33,13.66,52.74,109.38,6.98,110.57,51.76,81.65,61.72,533.06,Mango
90.48,412.24,9.25,58.55,116.44,6.81,65.01,40.04,41.74,41.1,302.93,Neem
71.04,410.21,11.86,52.24,114.12,7.07,102.08,46.58,80.01,48.47,521.78,Mango
88.28,432.34,13.79,52.71,118.75,6.53,95.26,60.82,56.63,58.9,381.21,Jamun
91.83,422.81,9.7,55.06,122.1,6.22,63.59,46.43,46.05,45.82,217.08,Drumstick
97.32,415.52,10.88,48.22,106.71,6.45,84.47,55.42,72.46,46.74,442.36,Mango
108.39,412.62,14.53,53.66,116.44,6.07,97.23,59.93,73.82,60.17,369.08,Jamun
88.28,425.02,15.29,51.34,113.85,6.95,70.79,53.26,56.53,42.3,320.66,Amla
104.7,414.05,14.15,53.63,112.67,6.1,59.64,40.85,58.88,46.36,186.7,Drumstick
68.92,415.78,6.75,46.42,121.64,6.55,94.53,61.65,61.07,61.87,453.09,Jamun
93.87,405.42,11.95,60.84,120.43,7.06,78.49,54.58,68.09,51.58,326.63,Amla
129.5,413.68,13.19,45.28,112.12,6.74,58.18,42.06,41.29,43.08,284.32,Neem
130.46,411.92,13.42,51.66,119.57,6.83,99.58,54.05,77.69,52.05,503.43,Mango
64.81,402.74,12.7,51.79,113.5,6.27,66.19,35.33,40.22,43.92,266.34,Neem
122.08,419.17,14.6,55.28,120.6,6.25,91.21,56.7,62.4,53.47,316.51,Jamun
83.35,407.82,14.61,55.16,117.04,6.9,107.18,49.17,79.04,48.23,510.53,Mango
76.94,408.98,11.55,52.94,118.04,7.94,85.04,56.21,82.46,44.82,329.95,Amla
93.1,412.03,14,54.67,108.6,6.38,87.17,63.14,53.94,65.31,330.89,Jamun
131.86,419.1,13.07,51.13,121.11,7.16,76.64,40.68,84.13,54.01,448.5,Mango
95.84,432.39,13.53,53.19,115.56,6.5,95.38,43.08,76.57,57.6,515.66,Mango
104.13,420.93,10.25,57.39,124.76,6.51,74.13,44.27,39.92,30.61,299.75,Neem
46.98,420.52,9.43,56.33,117.92,6.82,105.02,47.81,80.43,61.41,527.76,Mango
102.35,411.56,8.54,56.45,108.92,6.26,61.75,39.15,60.62,36.62,202.75,Drumstick
120.52,422.03,14.15,58.27,112.6,6.45,53.94,55.89,57.83,39.15,202.04,Drumstick
96,412.89,17.08,49.64,117.02,5.87,69.21,48.49,55.8,41.1,178.86,Drumstick
83.07,408.66,14.59,50.13,115.51,6.7,82.15,47.36,91.09,64.73,489.5,Mango
111.3,397.51,13,53.78,114.76,6.81,101.9,62.07,66.34,63.36,432.22,Jamun
138.04,401.29,10.08,51.74,120.52,7.33,80.31,50.68,72.03,48.3,374.55,Amla
105.01,438.77,14.63,51.29,117.21,6.83,82.22,42.4,34.84,45.76,327.77,Neem
93.53,434.27,10.69,49.74,121.01,6.79,86.01,41.91,28.18,37.35,289.7,Neem
119.79,407.29,10.47,53.47,110.69,6.69,81.53,54.38,68.4,49.94,351.99,Amla
105.79,404.22,14.5,49.97,118.68,7.25,72.89,48.4,60.56,58.48,304.84,Amla
61.69,420.54,4.51,55.35,114.46,6.88,79.95,47.7,63.23,53.44,392.99,Amla
90.85,406.49,9.82,47.64,115.61,7.07,69.25,59.94,69.28,49.14,354.88,Amla
134.61,417.2,13.16,52.83,115.04,6.46,81.04,46.96,68.11,49.88,439.49,Amla
78.93,420.72,12.14,53.65,118.24,6.64,108.19,48.72,78.82,58.51,440.64,Mango
98.75,405.84,10.52,53.04,107.22,6.94,98.04,49.16,83.81,51.9,475.84,Mango
73.56,412.62,12.85,48.35,125.37,7.43,82.64,55.28,71.27,52.22,293.75,Amla
97.54,428.99,14.64,54.37,113.96,5.93,74.39,42.07,54.67,47.94,209.57,Drumstick
131,409.26,10.84,48.66,115.39,6.66,104.34,52.82,80.34,47.7,467.59,Mango
70.85,409.49,13.77,54.7,117.02,6.87,110.98,48.57,80.84,66.29,411.51,Mango
77.27,411.8,10.08,53.74,118.48,7.05,64.51,43.24,40.29,48.52,345.39,Neem
74.27,429.81,14.5,55.17,115.16,7.13,87.53,42.69,42.36,35.91,322.53,Neem
146.88,425.07,9.45,46.75,115.67,6.46,61.22,39.09,60.9,53.79,185.04,Drumstick
68.58,409.42,13.09,63.72,113.28,6.56,85.86,50.58,65.65,48.66,410.8,Amla
106.54,434.31,15.47,59.75,109.5,7.02,71.18,59.74,76.12,39.14,341.65,Amla
79.65,402.1,14.59,56.54,116.51,6.32,79.68,52.47,52.43,64.59,379.19,Jamun
91.98,407,14.69,51.61,113.05,6.26,104.23,72.72,62.77,57.93,361.8,Jamun
105.68,408.14,7.9,53.84,113.68,6.72,94.86,54.74,56.74,53.75,339.45,Jamun
83.31,439.15,13.4,47.44,104.78,6.03,80.82,67.06,48.37,55.03,405.9,Jamun
113.64,409.59,9.84,55.99,120.7,6.52,74.14,49.99,60.46,47.11,386.65,Amla
103.16,418.1,14.06,55.21,119.68,6.71,72.15,51.67,67.55,38.53,295.76,Amla
107.34,410.49,10.93,51.08,114.82,6.18,88.14,56.88,64.04,58.4,406.77,Jamun
98.68,420.56,13.5,62.1,118.4,6.67,102.7,54.5,79.56,61.43,444.85,Mango
80.07,418.94,10.5,55.84,109.64,6.52,82.12,57.74,65.68,57.93,326.29,Jamun
94.82,421.17,5.8,50.5,111.1,6.43,97.19,57.8,59.81,63.44,398.5,Jamun
97.2,409.99,13.37,57.04,127.66,6.43,107.5,56.36,66.29,56.41,378.59,Jamun
109.91,422.74,11.06,54.53,109.29,7.08,75.98,46.97,41.88,44.38,318.48,Neem
111.89,415.49,8.01,62.7,113.18,6.39,82.58,59.25,60.89,53.88,396.89,Amla
99.76,412.06,14.04,60.99,114.92,6.57,91.16,51.64,84.66,54.86,456.31,Mango
120.51,418.41,13.36,67.4,112.58,6.59,92.02,56.06,65,59.99,458.39,Jamun
93.88,421.93,13.47,55.3,110.05,6.64,57.56,33.58,36.83,42.96,286.69,Neem
127.01,402.84,12.85,61.79,114.02,6.89,68.52,50.53,65.42,37.21,357.67,Amla
141.15,425.07,11.17,49.14,115.81,7.56,107.33,37.94,77.19,55.22,491.15,Mango
96.98,431.66,14.86,54.85,113.59,6.36,46.29,44.66,43.27,44.69,203.5,Drumstick
117.67,426.14,6.4,60.05,116.64,6.39,75.41,43.42,40.24,45.83,306.85,Neem
90.64,411.22,14.34,66.19,119.56,5.65,54.61,40.83,53.52,49.61,200.38,Drumstick
93.42,409.07,8.53,52.36,117.7,6.11,58.02,44.75,59.92,42.5,214.3,Drumstick
101.43,427.37,10.16,53.32,123.27,6.72,88.37,43.32,72.99,66.04,494.31,Mango
98.91,400.94,11.9,49.72,114.9,6.9,95.44,45.39,77.36,56.11,355.9,Mango
129.08,413.27,14.9,53.52,113.98,6.18,70.57,43.49,59.48,49.03,184.03,Drumstick
88.02,425.63,8.49,56.76,117.72,6.03,52.22,45.04,50.7,48.82,199.6,Drumstick
104.43,416.66,14.58,57.53,117.24,7.05,61.59,39.07,31.1,40.15,301.68,Neem
72.53,408.75,16.77,48.25,110.23,6.22,46.87,42.96,59.33,51.04,225.31,Drumstick
97.34,419.7,12.56,55.25,114.98,7.06,92.03,54.03,51.42,55.33,413.22,Jamun
149.49,414.24,10.45,55.96,112.77,7.31,74.48,54.16,64.49,57.25,337.89,Amla
114.68,392.57,15.78,51.93,110.82,6.4,68.3,40.29,54.98,46.79,217.06,Drumstick
87.93,429.58,5.93,52.19,125.96,6.72,85.9,63.59,61.14,50.56,440.99,Jamun
77.51,421.99,9.29,51.45,108.55,6.25,63.79,40.51,55.06,45.98,221.11,Drumstick
61.02,430.35,9.96,51.82,108.04,5.82,56.85,39.1,57.22,39.66,188.33,Drumstick
84.96,411.74,11.68,60.37,122.23,6.63,104.56,48.91,70.77,58.78,522.25,Mango
98.06,425.88,15.79,64.43,112.97,6.82,81.59,47.4,45.7,46.49,361.55,Neem
116.6,429.09,12.18,54.98,120.5,5.8,55.63,43.97,57.71,47.7,170.17,Drumstick
91.07,418.45,11.37,49.58,112.34,6.86,71.51,49.06,38.3,38.37,323.12,Neem
97.93,409.23,17.55,50.59,114.71,7.08,81.2,47.65,61.16,56.89,359.47,Jamun
103.06,413.79,9.41,51.54,111.62,6.38,45.07,52.61,45.47,39.11,189.61,Drumstick
119.7,403.64,14.24,48.49,125.88,7.13,86.25,57.39,65.69,49.03,368,Amla
80.96,416.95,14.01,53.08,113.38,6.46,81.92,53,58.58,50.14,438.04,Jamun
92.01,402.12,12.03,47.86,111.23,6,62.64,47.69,53.2,50.59,184.44,Drumstick
100.42,404.65,13.18,48.23,114.79,5.87,60.4,45.59,51.62,48.23,212.47,Drumstick
87.89,412.25,12.78,59.83,116.53,6.47,80.09,60.88,53.41,63.93,411.64,Jamun
123.82,417.82,16.14,60.65,122.07,5.96,54.9,38.57,51.87,44.22,189.06,Drumstick
84.49,417.94,17.44,45.64,118.42,6.48,76.77,41.69,60.69,54.43,328.48,Amla
105.07,411.87,18.07,63.48,99.16,7.22,85.64,39.2,44.21,39.01,294.7,Neem
102,409.62,11.16,50.68,113.69,6.16,56,42.71,59.38,45.78,208.08,Drumstick
47.13,418.46,14.32,55,121.25,6.18,65.17,36.44,46.97,35.64,184.67,Drumstick
108.35,406.94,9.9,58.39,110.86,6.91,73.38,39.54,39.53,38.49,302.26,Neem
100.75,418.97,6.56,49.05,111.64,6.64,103.16,59.57,59.39,66.67,394.24,Jamun
110.36,418.11,12.28,54.36,119.74,6.57,90.11,64.52,54.81,65,438.65,Jamun
88.52,407.02,11.61,63.59,122.71,7.39,76.52,39.7,34.79,37.84,328.87,Neem
105.2,412.77,7.44,57.35,121.42,6.87,96.47,43.4,86.71,67.95,505.51,Mango
